"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Arteries","Oligodendrocytes1","Oligodendrocytes6",0.0366013313732448,0.963398668626755,0.994018342421225,4
"Arteries","Oligodendrocytes1","Oligodendrocytes7",0.767037364581384,0.232962635418616,0.863885131153149,4
"Arteries","Oligodendrocytes1","Oligodendrocytes8",-0.00850508434139779,0.991494915658602,0.995341646660187,4
"Arteries","Oligodendrocytes1","OPC1",0.807593507008283,0.192406492991717,0.858967434389083,4
"Arteries","Oligodendrocytes1","OPC2",0.231046686699962,0.768953313300038,0.974664829188187,4
"Arteries","Oligodendrocytes1","OPC3",0.220076372346378,0.779923627653622,0.974664829188187,4
"Arteries","Oligodendrocytes1","Pericytes",-0.942259586252041,0.0577404137479589,0.804864837655985,4
"Arteries","Oligodendrocytes1","SMC",-0.842526220293074,0.157473779706926,0.846102029307562,4
"Arteries","Oligodendrocytes1","VLMC1",-0.359995149647465,0.640004850352535,0.939173132229352,4
"Arteries","Oligodendrocytes1","VLMC2",-0.0780953239012713,0.921904676098729,0.98558017783231,4
"Arteries","Oligodendrocytes2","Oligodendrocytes3",0.150656995716863,0.849343004283137,0.974664829188187,4
"Arteries","Oligodendrocytes2","Oligodendrocytes4",-0.208412568539012,0.791587431460988,0.974664829188187,4
"Arteries","Oligodendrocytes2","Oligodendrocytes5",-0.281824173504601,0.718175826495399,0.959112232803533,4
"Arteries","Oligodendrocytes2","Oligodendrocytes6",0.0831522811519496,0.91684771884805,0.983497354511551,4
"Arteries","Oligodendrocytes2","Oligodendrocytes7",-0.214505088146601,0.785494911853399,0.974664829188187,4
"Arteries","Oligodendrocytes2","Oligodendrocytes8",0.750720378492724,0.249279621507276,0.863885131153149,4
"Arteries","Oligodendrocytes2","OPC1",-0.887355356135081,0.112644643864919,0.804864837655985,4
"Arteries","Oligodendrocytes2","OPC2",-0.367319267512288,0.632680732487712,0.939173132229352,4
"Arteries","Oligodendrocytes2","OPC3",-0.869287969089658,0.130712030910342,0.805229915243267,4
"Arteries","Oligodendrocytes2","Pericytes",0.793340851508261,0.206659148491739,0.863885131153149,4
"Arteries","Oligodendrocytes2","SMC",0.151272835803118,0.848727164196881,0.974664829188187,4
"Arteries","Oligodendrocytes2","VLMC1",-0.0820691357892195,0.917930864210781,0.983497354511551,4
"Arteries","Oligodendrocytes2","VLMC2",0.831889959494729,0.168110040505271,0.858967434389083,4
"Arteries","Oligodendrocytes3","Oligodendrocytes4",0.882497655605565,0.117502344394434,0.804864837655985,4
"Arteries","Oligodendrocytes3","Oligodendrocytes5",0.881737008453187,0.118262991546813,0.804864837655985,4
"Arteries","Oligodendrocytes3","Oligodendrocytes6",0.997660596565499,0.00233940343450113,0.442695379571593,4
"Arteries","Oligodendrocytes3","Oligodendrocytes7",0.621160579163455,0.378839420836545,0.89261267800918,4
"Arteries","Oligodendrocytes3","Oligodendrocytes8",0.602902312046731,0.397097687953269,0.899473727930744,4
"Arteries","Oligodendrocytes3","OPC1",0.150524633239586,0.849475366760414,0.974664829188187,4
"Arteries","Oligodendrocytes3","OPC2",0.862896793226826,0.137103206773174,0.821131454968533,4
"Arteries","Oligodendrocytes3","OPC3",0.224805937980392,0.775194062019608,0.974664829188187,4
"Arteries","Oligodendrocytes3","Pericytes",0.106822464846847,0.893177535153153,0.974664829188187,4
"Arteries","Oligodendrocytes3","SMC",0.327289505397394,0.672710494602606,0.949863786249625,4
"Arteries","Oligodendrocytes3","VLMC1",0.802254754198697,0.197745245801303,0.858967434389083,4
"Arteries","Oligodendrocytes3","VLMC2",0.485400731399703,0.514599268600297,0.90468075875338,4
"Arteries","Oligodendrocytes4","Oligodendrocytes5",0.991901074634195,0.0080989253658055,0.6447990579699,4
"Arteries","Oligodendrocytes4","Oligodendrocytes6",0.901432739375872,0.0985672606241276,0.804864837655985,4
"Arteries","Oligodendrocytes4","Oligodendrocytes7",0.426183991085058,0.573816008914942,0.907090796407614,4
"Arteries","Oligodendrocytes4","Oligodendrocytes8",0.1620344167846,0.8379655832154,0.974664829188187,4
"Arteries","Oligodendrocytes4","OPC1",0.335600963107227,0.664399036892773,0.948486900943476,4
"Arteries","Oligodendrocytes4","OPC2",0.950652879920435,0.049347120079565,0.804864837655985,4
"Arteries","Oligodendrocytes4","OPC3",0.622061044294706,0.377938955705294,0.89261267800918,4
"Arteries","Oligodendrocytes4","Pericytes",0.0171284988232206,0.982871501176779,0.995246247410546,4
"Arteries","Oligodendrocytes4","SMC",0.553139172095369,0.446860827904631,0.899473727930744,4
"Arteries","Oligodendrocytes4","VLMC1",0.957871362311806,0.0421286376881942,0.792784363768746,4
"Arteries","Oligodendrocytes4","VLMC2",0.0296424285260773,0.970357571473923,0.995246247410546,4
"Arteries","Oligodendrocytes5","Oligodendrocytes6",0.906505982578583,0.0934940174214175,0.804864837655985,4
"Arteries","Oligodendrocytes5","Oligodendrocytes7",0.523197432633509,0.476802567366491,0.90468075875338,4
"Arteries","Oligodendrocytes5","Oligodendrocytes8",0.157285161146418,0.842714838853582,0.974664829188187,4
"Arteries","Oligodendrocytes5","OPC1",0.441027132536085,0.558972867463915,0.906926570900957,4
"Arteries","Oligodendrocytes5","OPC2",0.982294487844807,0.0177055121551927,0.658529714082975,4
"Arteries","Oligodendrocytes5","OPC3",0.654574095577777,0.345425904422223,0.880580815460594,4
"Arteries","Oligodendrocytes5","Pericytes",-0.10420433660572,0.89579566339428,0.974664829188187,4
"Arteries","Oligodendrocytes5","SMC",0.448083063366613,0.551916936633387,0.906926570900957,4
"Arteries","Oligodendrocytes5","VLMC1",0.914494230971619,0.0855057690283808,0.804864837655985,4
"Arteries","Oligodendrocytes5","VLMC2",0.0156758693288537,0.984324130671146,0.995246247410546,4
"Arteries","Oligodendrocytes6","Oligodendrocytes7",0.646408118258769,0.353591881741231,0.882166759980469,4
"Arteries","Oligodendrocytes6","Oligodendrocytes8",0.559511145941905,0.440488854058095,0.899473727930744,4
"Arteries","Oligodendrocytes6","OPC1",0.215475630896297,0.784524369103703,0.974664829188187,4
"Arteries","Oligodendrocytes6","OPC2",0.894678065175308,0.105321934824692,0.804864837655985,4
"Arteries","Oligodendrocytes6","OPC3",0.283730850036708,0.716269149963292,0.958952757648894,4
"Arteries","Oligodendrocytes6","Pericytes",0.0484843779144798,0.95151562208552,0.992505185355345,4
"Arteries","Oligodendrocytes6","SMC",0.312292127731166,0.687707872268834,0.950303935645185,4
"Arteries","Oligodendrocytes6","VLMC1",0.810009612801565,0.189990387198435,0.858967434389083,4
"Arteries","Oligodendrocytes6","VLMC2",0.435350113994512,0.564649886005488,0.907090796407614,4
"Arteries","Oligodendrocytes7","Oligodendrocytes8",0.480678212719376,0.519321787280624,0.904878871776846,4
"Arteries","Oligodendrocytes7","OPC1",0.639588075677554,0.360411924322446,0.882166759980469,4
"Arteries","Oligodendrocytes7","OPC2",0.658012281973125,0.341987718026875,0.880580815460594,4
"Arteries","Oligodendrocytes7","OPC3",0.180695325527429,0.81930467447257,0.974664829188187,4
"Arteries","Oligodendrocytes7","Pericytes",-0.616313487469733,0.383686512530267,0.894404370425284,4
"Arteries","Oligodendrocytes7","SMC",-0.504234992095237,0.495765007904763,0.90468075875338,4
"Arteries","Oligodendrocytes7","VLMC1",0.159216742263547,0.840783257736453,0.974664829188187,4
"Arteries","Oligodendrocytes7","VLMC2",0.363374810539113,0.636625189460887,0.939173132229352,4
"Arteries","Oligodendrocytes8","OPC1",-0.366195532140332,0.633804467859668,0.939173132229352,4
"Arteries","Oligodendrocytes8","OPC2",0.163319465901594,0.836680534098406,0.974664829188187,4
"Arteries","Oligodendrocytes8","OPC3",-0.622360070605339,0.377639929394661,0.89261267800918,4
"Arteries","Oligodendrocytes8","Pericytes",0.323254347036969,0.676745652963031,0.949863786249625,4
"Arteries","Oligodendrocytes8","SMC",-0.144264231240343,0.855735768759657,0.974664829188187,4
"Arteries","Oligodendrocytes8","VLMC1",0.101701285977985,0.898298714022015,0.974664829188187,4
"Arteries","Oligodendrocytes8","VLMC2",0.987928175023773,0.0120718249762271,0.658529714082975,4
"Arteries","OPC1","OPC2",0.575549243290666,0.424450756709334,0.899473727930744,4
"Arteries","OPC1","OPC3",0.752675760982201,0.247324239017799,0.863885131153149,4
"Arteries","OPC1","Pericytes",-0.927074211010737,0.072925788989263,0.804864837655985,4
"Arteries","OPC1","SMC",-0.384275476020092,0.615724523979908,0.928972131660648,4
"Arteries","OPC1","VLMC1",0.107645593658607,0.892354406341393,0.974664829188187,4
"Arteries","OPC1","VLMC2",-0.482540087746859,0.517459912253141,0.90468075875338,4
"Arteries","OPC2","OPC3",0.669956161281571,0.330043838718429,0.880580815460594,4
"Arteries","OPC2","Pericytes",-0.273917585496981,0.726082414503019,0.963181051772918,4
"Arteries","OPC2","SMC",0.275938711276577,0.724061288723423,0.962006975389913,4
"Arteries","OPC2","VLMC1",0.822631009634869,0.177368990365131,0.858967434389083,4
"Arteries","OPC2","VLMC2",0.0124985796533508,0.987501420346649,0.995246247410546,4
"Arteries","OPC3","Pericytes",-0.488020130900795,0.511979869099205,0.90468075875338,4
"Arteries","OPC3","SMC",0.297632199289194,0.702367800710806,0.956656665411875,4
"Arteries","OPC3","VLMC1",0.557847751124239,0.442152248875761,0.899473727930744,4
"Arteries","OPC3","VLMC2",-0.73395009617082,0.26604990382918,0.863885131153149,4
"Arteries","Pericytes","SMC",0.687738252076472,0.312261747923528,0.87585612222453,4
"Arteries","Pericytes","VLMC1",0.265497184922273,0.734502815077727,0.966795489149579,4
"Arteries","Pericytes","VLMC2",0.400463918680676,0.599536081319324,0.921117538008328,4
"Arteries","SMC","VLMC1",0.767936219176681,0.232063780823319,0.863885131153149,4
"Arteries","SMC","VLMC2",-0.155231649752437,0.844768350247563,0.974664829188187,4
"Arteries","VLMC1","VLMC2",-0.00284564823164096,0.997154351768359,0.997154351768359,4
"Capillaries","Astrocytes1","Astrocytes2",-0.67935613033565,0.32064386966435,0.924418955717556,4
"Capillaries","Astrocytes1","Astrocytes3",0.431671716893523,0.568328283106477,0.978129697828557,4
"Capillaries","Astrocytes1","Astrocytes4",0.234324543032543,0.765675456967457,0.978129697828557,4
"Capillaries","Astrocytes1","Astrocytes5",0.531528239688272,0.468471760311728,0.958237691546717,4
"Capillaries","Astrocytes1","Endothelial",-0.957000827058821,0.0429991729411794,0.861026163924181,4
"Capillaries","Astrocytes1","ExNeuron1",0.417994016727155,0.582005983272845,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron10",-0.299494381556287,0.700505618443713,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron11",0.525367489072571,0.474632510927429,0.962817976633251,4
"Capillaries","Astrocytes1","ExNeuron12",0.615622797768565,0.384377202231435,0.942262003834395,4
"Capillaries","Astrocytes1","ExNeuron13",0.487510452173468,0.512489547826532,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron14",0.446880820401129,0.553119179598871,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron2",-0.577878188526568,0.422121811473432,0.946141929522214,4
"Capillaries","Astrocytes1","ExNeuron3",-0.811656660605274,0.188343339394726,0.876432167181593,4
"Capillaries","Astrocytes1","ExNeuron4",-0.180232799253964,0.819767200746036,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron5",0.377818795893695,0.622181204106305,0.978129697828557,4
"Capillaries","Astrocytes1","ExNeuron6",0.897042211257944,0.102957788742056,0.861026163924181,4
"Capillaries","Astrocytes1","ExNeuron7",0.819864144028722,0.180135855971277,0.876432167181593,4
"Capillaries","Astrocytes1","ExNeuron8",0.56710003372878,0.43289996627122,0.946141929522214,4
"Capillaries","Astrocytes1","ExNeuron9",0.62406753907065,0.37593246092935,0.942262003834395,4
"Capillaries","Astrocytes1","Fibroblast",-0.910729104857864,0.0892708951421362,0.861026163924181,4
"Capillaries","Astrocytes1","InhNeuron1",0.431018239341999,0.568981760658001,0.978129697828557,4
"Capillaries","Astrocytes1","InhNeuron2",0.100209799820797,0.899790200179203,0.983049183368257,4
"Capillaries","Astrocytes1","InhNeuron3",0.744441595188197,0.255558404811803,0.876432167181593,4
"Capillaries","Astrocytes1","InhNeuron4",0.226764430153425,0.773235569846575,0.978129697828557,4
"Capillaries","Astrocytes1","InhNeuron5",0.405785517408977,0.594214482591023,0.978129697828557,4
"Capillaries","Astrocytes1","Microglia1",-0.319914855660941,0.680085144339059,0.978129697828557,4
"Capillaries","Astrocytes1","Microglia2",-0.678440581814611,0.321559418185389,0.924483327282993,4
"Capillaries","Astrocytes1","Microglia3",-0.089884915090034,0.910115084909966,0.983049183368257,4
"Capillaries","Astrocytes1","Microglia4",-0.317244803342597,0.682755196657403,0.978129697828557,4
"Capillaries","Astrocytes1","Microglia5",-0.162266386276949,0.837733613723051,0.983016474529462,4
"Capillaries","Astrocytes1","Oligodendrocytes1",-0.262266809072798,0.737733190927202,0.978129697828557,4
"Capillaries","Astrocytes1","Oligodendrocytes2",-0.709618809471678,0.290381190528322,0.893211333626396,4
"Capillaries","Astrocytes1","Oligodendrocytes3",0.276388150354432,0.723611849645568,0.978129697828557,4
"Capillaries","Astrocytes1","Oligodendrocytes4",-0.296620129233097,0.703379870766903,0.978129697828557,4
"Capillaries","Astrocytes1","Oligodendrocytes5",-0.131578025632769,0.868421974367231,0.983016474529462,4
"Capillaries","Astrocytes1","Oligodendrocytes6",0.0853168167492313,0.914683183250769,0.983461581229934,4
"Capillaries","Astrocytes1","Oligodendrocytes7",0.142955994997399,0.857044005002601,0.983016474529462,4
"Capillaries","Astrocytes1","Oligodendrocytes8",0.882021290757108,0.117978709242892,0.861026163924181,4
"Capillaries","Astrocytes1","OPC1",-0.410153494122044,0.589846505877956,0.978129697828557,4
"Capillaries","Astrocytes1","OPC2",-0.245719882096717,0.754280117903283,0.978129697828557,4
"Capillaries","Astrocytes1","OPC3",-0.229962421430374,0.770037578569626,0.978129697828557,4
"Capillaries","Astrocytes1","Pericytes",-0.17597195911317,0.82402804088683,0.978129697828557,4
"Capillaries","Astrocytes1","SMC",-0.866298553583921,0.133701446416079,0.861026163924181,4
"Capillaries","Astrocytes1","VLMC1",-0.251260327593457,0.748739672406543,0.978129697828557,4
"Capillaries","Astrocytes1","VLMC2",-0.145746882746537,0.854253117253463,0.983016474529462,4
"Capillaries","Astrocytes2","Astrocytes3",-0.0701151622997226,0.929884837700277,0.988768104262686,4
"Capillaries","Astrocytes2","Astrocytes4",-0.868654927116496,0.131345072883504,0.861026163924181,4
"Capillaries","Astrocytes2","Astrocytes5",-0.138591389395675,0.861408610604325,0.983016474529462,4
"Capillaries","Astrocytes2","Endothelial",0.684615606072039,0.315384393927961,0.916918111560224,4
"Capillaries","Astrocytes2","ExNeuron1",-0.918323926558189,0.0816760734418113,0.861026163924181,4
"Capillaries","Astrocytes2","ExNeuron10",0.806510660313617,0.193489339686383,0.876432167181593,4
"Capillaries","Astrocytes2","ExNeuron11",-0.0924285835556582,0.907571416444342,0.983049183368257,4
"Capillaries","Astrocytes2","ExNeuron12",-0.0337128853964352,0.966287114603565,0.998828416088917,4
"Capillaries","Astrocytes2","ExNeuron13",0.248316339683325,0.751683660316675,0.978129697828557,4
"Capillaries","Astrocytes2","ExNeuron14",0.35141220091142,0.64858779908858,0.978129697828557,4
"Capillaries","Astrocytes2","ExNeuron2",0.467508641396194,0.532491358603806,0.978129697828557,4
"Capillaries","Astrocytes2","ExNeuron3",0.12578645302913,0.87421354697087,0.983016474529462,4
"Capillaries","Astrocytes2","ExNeuron4",-0.420090864511504,0.579909135488496,0.978129697828557,4
"Capillaries","Astrocytes2","ExNeuron5",0.353949100262738,0.646050899737262,0.978129697828557,4
"Capillaries","Astrocytes2","ExNeuron6",-0.69585372439622,0.30414627560378,0.909801720375468,4
"Capillaries","Astrocytes2","ExNeuron7",-0.893746149799779,0.106253850200221,0.861026163924181,4
"Capillaries","Astrocytes2","ExNeuron8",0.088835093952109,0.911164906047891,0.983049183368257,4
"Capillaries","Astrocytes2","ExNeuron9",-0.196032184941033,0.803967815058967,0.978129697828557,4
"Capillaries","Astrocytes2","Fibroblast",0.903667679123594,0.0963323208764061,0.861026163924181,4
"Capillaries","Astrocytes2","InhNeuron1",0.346868096679925,0.653131903320075,0.978129697828557,4
"Capillaries","Astrocytes2","InhNeuron2",0.00711646184536444,0.992883538154635,0.998828416088917,4
"Capillaries","Astrocytes2","InhNeuron3",-0.151308869165559,0.848691130834441,0.983016474529462,4
"Capillaries","Astrocytes2","InhNeuron4",0.490876011250071,0.509123988749929,0.978129697828557,4
"Capillaries","Astrocytes2","InhNeuron5",0.387015671705595,0.612984328294405,0.978129697828557,4
"Capillaries","Astrocytes2","Microglia1",-0.0648429272728162,0.935157072727184,0.991688084295733,4
"Capillaries","Astrocytes2","Microglia2",0.0146600168735994,0.9853399831264,0.998828416088917,4
"Capillaries","Astrocytes2","Microglia3",-0.115755253862403,0.884244746137597,0.983016474529462,4
"Capillaries","Astrocytes2","Microglia4",-0.473276554638962,0.526723445361039,0.978129697828557,4
"Capillaries","Astrocytes2","Microglia5",-0.269307808825303,0.730692191174697,0.978129697828557,4
"Capillaries","Astrocytes2","Oligodendrocytes1",-0.365901578366114,0.634098421633886,0.978129697828557,4
"Capillaries","Astrocytes2","Oligodendrocytes2",0.968806574183412,0.0311934258165881,0.861026163924181,4
"Capillaries","Astrocytes2","Oligodendrocytes3",-0.683523817927516,0.316476182072484,0.917514981638713,4
"Capillaries","Astrocytes2","Oligodendrocytes4",-0.494515989047161,0.505484010952839,0.978129697828557,4
"Capillaries","Astrocytes2","Oligodendrocytes5",-0.617147841543294,0.382852158456706,0.942262003834395,4
"Capillaries","Astrocytes2","Oligodendrocytes6",-0.761748620381672,0.238251379618328,0.876432167181593,4
"Capillaries","Astrocytes2","Oligodendrocytes7",-0.822268509074514,0.177731490925486,0.876432167181593,4
"Capillaries","Astrocytes2","Oligodendrocytes8",-0.553950760247423,0.446049239752577,0.949209577602319,4
